% Column 0: Length, mm
% Column 1: B.n, Tesla
0.00000000e+000	4.06007713e-002	
6.33969123e-002	4.09205124e-002	
1.26793825e-001	4.12402538e-002	
1.90190737e-001	4.15599951e-002	
2.53587649e-001	4.18797364e-002	
3.16984562e-001	4.22138051e-002	
3.80381474e-001	4.25506823e-002	
4.43778386e-001	4.28875594e-002	
5.07175299e-001	4.32244366e-002	
5.70572211e-001	4.35798346e-002	
6.33969123e-001	4.39053026e-002	
6.97366036e-001	4.42307705e-002	
7.60762948e-001	4.45562385e-002	
8.24159860e-001	4.49355687e-002	
8.87556773e-001	4.53669986e-002	
9.50953685e-001	4.58151332e-002	
1.01435060e+000	4.62857405e-002	
1.07774751e+000	4.67461950e-002	
1.14114442e+000	4.71001112e-002	
1.20454133e+000	4.74540274e-002	
1.26793825e+000	4.78079437e-002	
1.33133516e+000	4.81870188e-002	
1.39473207e+000	4.86802770e-002	
1.45812898e+000	4.91774999e-002	
1.52152590e+000	4.97109632e-002	
1.58492281e+000	5.02768044e-002	
1.64831972e+000	5.06792847e-002	
1.71171663e+000	5.10817650e-002	
1.77511355e+000	5.14842453e-002	
1.83851046e+000	5.18867256e-002	
1.90190737e+000	5.24325279e-002	
1.96530428e+000	5.30030708e-002	
2.02870119e+000	5.36271869e-002	
2.09209811e+000	5.42672332e-002	
2.15549502e+000	5.48522064e-002	
2.21889193e+000	5.53504343e-002	
2.28228884e+000	5.58486622e-002	
2.34568576e+000	5.63468901e-002	
2.40908267e+000	5.69488249e-002	
2.47247958e+000	5.76445898e-002	
2.53587649e+000	5.83167495e-002	
2.59927341e+000	5.89592370e-002	
2.66267032e+000	5.96687663e-002	
2.72606723e+000	6.03599555e-002	
2.78946414e+000	6.10623650e-002	
2.85286105e+000	6.17937460e-002	
2.91625797e+000	6.25147279e-002	
2.97965488e+000	6.31933797e-002	
3.04305179e+000	6.38986779e-002	
3.10644870e+000	6.48084771e-002	
3.16984562e+000	6.57789143e-002	
3.23324253e+000	6.65975978e-002	
3.29663944e+000	6.74162813e-002	
3.36003635e+000	6.82349648e-002	
3.42343327e+000	6.90536483e-002	
3.48683018e+000	7.02310933e-002	
3.55022709e+000	7.14624111e-002	
3.61362400e+000	7.24814355e-002	
3.67702091e+000	7.34431753e-002	
3.74041783e+000	7.47197281e-002	
3.80381474e+000	7.60026609e-002	
3.86721165e+000	7.73066888e-002	
3.93060856e+000	7.86234505e-002	
3.99400548e+000	8.00101441e-002	
4.05740239e+000	8.14560130e-002	
4.12079930e+000	8.28413753e-002	
4.18419621e+000	8.41556328e-002	
4.24759313e+000	8.58027000e-002	
4.31099004e+000	8.76590724e-002	
4.37438695e+000	8.95505824e-002	
4.43778386e+000	9.15257378e-002	
4.50118078e+000	9.35251901e-002	
4.56457769e+000	9.56139499e-002	
4.62797460e+000	9.77583614e-002	
4.69137151e+000	1.00268924e-001	
4.75476842e+000	1.02979925e-001	
4.81816534e+000	1.05746666e-001	
4.88156225e+000	1.08513406e-001	
4.94495916e+000	1.12132499e-001	
5.00835607e+000	1.15779725e-001	
5.07175299e+000	1.19063260e-001	
5.13514990e+000	1.22300075e-001	
5.19854681e+000	1.25536890e-001	
5.26194372e+000	1.28773705e-001	
5.32534064e+000	1.34364879e-001	
5.38873755e+000	1.40319455e-001	
5.45213446e+000	1.46141371e-001	
5.51553137e+000	1.51888815e-001	
5.57892828e+000	1.57677224e-001	
5.64232520e+000	1.63498121e-001	
5.70572211e+000	1.67665278e-001	
5.76911902e+000	1.70014872e-001	
5.83251593e+000	1.69135047e-001	
5.89591285e+000	1.59133887e-001	
5.95930976e+000	1.49132727e-001	
6.02270667e+000	1.39131568e-001	
6.08610358e+000	1.28622393e-001	
6.14950050e+000	1.16417240e-001	
6.21289741e+000	1.05003489e-001	
6.27629432e+000	9.81233818e-002	
6.33969123e+000	9.37355449e-002	
6.40308814e+000	8.89618611e-002	
6.46648506e+000	8.41881773e-002	
6.52988197e+000	7.98713115e-002	
6.59327888e+000	7.55615263e-002	
6.65667579e+000	7.25559301e-002	
6.72007271e+000	6.96907850e-002	
6.78346962e+000	6.75537552e-002	
6.84686653e+000	6.55756528e-002	
6.91026344e+000	6.62583947e-002	
6.97366036e+000	6.50735934e-002	
7.03705727e+000	6.37142084e-002	
7.10045418e+000	6.22636656e-002	
7.16385109e+000	6.12578990e-002	
7.22724801e+000	6.05808776e-002	
7.29064492e+000	5.99723313e-002	
7.35404183e+000	5.94341929e-002	
7.41743874e+000	6.08357860e-002	
7.48083565e+000	6.04635061e-002	
7.54423257e+000	6.01779534e-002	
7.60762948e+000	6.00691547e-002	
7.67102639e+000	6.00302818e-002	
7.73442330e+000	6.02043408e-002	
7.79782022e+000	6.03783999e-002	
7.86121713e+000	6.05524589e-002	
7.92461404e+000	6.24834642e-002	
7.98801095e+000	6.29499716e-002	
8.05140787e+000	6.34170665e-002	
8.11480478e+000	6.43071632e-002	
8.17820169e+000	6.51972599e-002	
8.24159860e+000	6.59715637e-002	
8.30499551e+000	6.67357232e-002	
8.36839243e+000	6.79149316e-002	
8.43178934e+000	6.91746703e-002	
8.49518625e+000	7.23726451e-002	
8.55858316e+000	7.40658046e-002	
8.62198008e+000	7.55216760e-002	
8.68537699e+000	7.68625615e-002	
8.74877390e+000	7.89734496e-002	
8.81217081e+000	8.16157517e-002	
8.87556773e+000	8.41621502e-002	
8.93896464e+000	8.66162937e-002	
9.00236155e+000	9.10638198e-002	
9.06575846e+000	9.47836214e-002	
9.12915538e+000	9.89998177e-002	
9.19255229e+000	1.04154982e-001	
9.25594920e+000	1.09382227e-001	
9.31934611e+000	1.14810522e-001	
9.38274302e+000	1.20743701e-001	
9.44613994e+000	1.28946921e-001	
9.50953685e+000	1.38662988e-001	
9.57293376e+000	1.50990978e-001	
9.63633067e+000	1.63372166e-001	
9.69972759e+000	1.78647301e-001	
9.76312450e+000	1.93922436e-001	
9.82652141e+000	2.19376089e-001	
9.88991832e+000	2.45524499e-001	
9.95331524e+000	2.68805628e-001	
1.00167121e+001	2.91597302e-001	
1.00801091e+001	3.21875919e-001	
1.01435060e+001	3.52774590e-001	
1.02069029e+001	3.88247868e-001	
1.02702998e+001	4.25773881e-001	
1.03336967e+001	4.63836124e-001	
1.03970936e+001	5.02243834e-001	
1.04604905e+001	5.40651545e-001	
1.05238874e+001	5.79059255e-001	
1.05872844e+001	6.38103736e-001	
1.06506813e+001	7.14949209e-001	
1.07140782e+001	7.92442945e-001	
1.07774751e+001	8.71074367e-001	
1.08408720e+001	9.33863508e-001	
1.09042689e+001	9.56026164e-001	
1.09676658e+001	9.78188820e-001	
1.10310627e+001	1.00035148e+000	
1.10944597e+001	1.02207580e+000	
1.11578566e+001	1.03164061e+000	
1.12212535e+001	1.04084242e+000	
1.12846504e+001	1.03995967e+000	
1.13480473e+001	1.03907692e+000	
1.14114442e+001	1.03978819e+000	
1.14748411e+001	1.04057851e+000	
1.15382380e+001	1.04099836e+000	
1.16016350e+001	1.04136328e+000	
1.16650319e+001	1.04155003e+000	
1.17284288e+001	1.04162979e+000	
1.17918257e+001	1.04180346e+000	
1.18552226e+001	1.04201610e+000	
1.19186195e+001	1.04220889e+000	
1.19820164e+001	1.04238976e+000	
1.20454133e+001	1.04257386e+000	
1.21088103e+001	1.04276067e+000	
1.21722072e+001	1.04283725e+000	
1.22356041e+001	1.04273949e+000	
1.22990010e+001	1.04295631e+000	
1.23623979e+001	1.04368823e+000	
1.24257948e+001	1.04419867e+000	
1.24891917e+001	1.04418544e+000	
1.25525886e+001	1.04419578e+000	
1.26159856e+001	1.04429204e+000	
1.26793825e+001	1.04439601e+000	
1.27427794e+001	1.04449231e+000	
1.28061763e+001	1.04459408e+000	
1.28695732e+001	1.04479695e+000	
1.29329701e+001	1.04499982e+000	
1.29963670e+001	1.04507293e+000	
1.30597639e+001	1.04514196e+000	
1.31231609e+001	1.04521098e+000	
1.31865578e+001	1.04528000e+000	
1.32499547e+001	1.04548702e+000	
1.33133516e+001	1.04572005e+000	
1.33767485e+001	1.04613211e+000	
1.34401454e+001	1.04661255e+000	
1.35035423e+001	1.04678934e+000	
1.35669392e+001	1.04679656e+000	
1.36303362e+001	1.04680378e+000	
1.36937331e+001	1.04681100e+000	
1.37571300e+001	1.04688350e+000	
1.38205269e+001	1.04701102e+000	
1.38839238e+001	1.04719000e+000	
1.39473207e+001	1.04744755e+000	
1.40107176e+001	1.04770356e+000	
1.40741145e+001	1.04795621e+000	
1.41375114e+001	1.04814568e+000	
1.42009084e+001	1.04812591e+000	
1.42643053e+001	1.04813179e+000	
1.43277022e+001	1.04817345e+000	
1.43910991e+001	1.04823082e+000	
1.44544960e+001	1.04850354e+000	
1.45178929e+001	1.04877627e+000	
1.45812898e+001	1.04906124e+000	
1.46446867e+001	1.04934639e+000	
1.47080837e+001	1.04937511e+000	
1.47714806e+001	1.04937664e+000	
1.48348775e+001	1.04945974e+000	
1.48982744e+001	1.04953579e+000	
1.49616713e+001	1.04977426e+000	
1.50250682e+001	1.05006972e+000	
1.50884651e+001	1.05034835e+000	
1.51518620e+001	1.05061823e+000	
1.52152590e+001	1.05074835e+000	
1.52786559e+001	1.05077572e+000	
1.53420528e+001	1.05074254e+000	
1.54054497e+001	1.05060233e+000	
1.54688466e+001	1.05073248e+000	
1.55322435e+001	1.05124771e+000	
1.55956404e+001	1.05167272e+000	
1.56590373e+001	1.05191495e+000	
1.57224343e+001	1.05212782e+000	
1.57858312e+001	1.05225189e+000	
1.58492281e+001	1.05239950e+000	
1.59126250e+001	1.05252881e+000	
1.59760219e+001	1.05267349e+000	
1.60394188e+001	1.05298437e+000	
1.61028157e+001	1.05329566e+000	
1.61662126e+001	1.05375421e+000	
1.62296096e+001	1.05421277e+000	
1.62930065e+001	1.05432868e+000	
1.63564034e+001	1.05441512e+000	
1.64198003e+001	1.05434351e+000	
1.64831972e+001	1.05419766e+000	
1.65465941e+001	1.05460457e+000	
1.66099910e+001	1.05518898e+000	
1.66733879e+001	1.05568563e+000	
1.67367849e+001	1.05614001e+000	
1.68001818e+001	1.05645654e+000	
1.68635787e+001	1.05667848e+000	
1.69269756e+001	1.05679434e+000	
1.69903725e+001	1.05672205e+000	
1.70537694e+001	1.05695535e+000	
1.71171663e+001	1.05759510e+000	
1.71805632e+001	1.05817785e+000	
1.72439602e+001	1.05865340e+000	
1.73073571e+001	1.05908646e+000	
1.73707540e+001	1.05940184e+000	
1.74341509e+001	1.05974019e+000	
1.74975478e+001	1.05989720e+000	
1.75609447e+001	1.06007658e+000	
1.76243416e+001	1.06045417e+000	
1.76877385e+001	1.06083162e+000	
1.77511355e+001	1.06120093e+000	
1.78145324e+001	1.06157023e+000	
1.78779293e+001	1.06210162e+000	
1.79413262e+001	1.06264381e+000	
1.80047231e+001	1.06289021e+000	
1.80681200e+001	1.06301933e+000	
1.81315169e+001	1.06339804e+000	
1.81949138e+001	1.06384979e+000	
1.82583108e+001	1.06432664e+000	
1.83217077e+001	1.06481467e+000	
1.83851046e+001	1.06519274e+000	
1.84485015e+001	1.06550041e+000	
1.85118984e+001	1.06592082e+000	
1.85752953e+001	1.06628720e+000	
1.86386922e+001	1.06665358e+000	
1.87020891e+001	1.06701996e+000	
1.87654860e+001	1.06743026e+000	
1.88288830e+001	1.06791733e+000	
1.88922799e+001	1.06840439e+000	
1.89556768e+001	1.06889146e+000	
1.90190737e+001	1.06943914e+000	
1.90824706e+001	1.06982686e+000	
1.91458675e+001	1.07021459e+000	
1.92092644e+001	1.07060232e+000	
1.92726613e+001	1.07099886e+000	
1.93360583e+001	1.07163035e+000	
1.93994552e+001	1.07226183e+000	
1.94628521e+001	1.07240210e+000	
1.95262490e+001	1.07251878e+000	
1.95896459e+001	1.07323813e+000	
1.96530428e+001	1.07390973e+000	
1.97164397e+001	1.07474526e+000	
1.97798366e+001	1.07562429e+000	
1.98432336e+001	1.07620447e+000	
1.99066305e+001	1.07666159e+000	
1.99700274e+001	1.07695358e+000	
2.00334243e+001	1.07714706e+000	
2.00968212e+001	1.07782722e+000	
2.01602181e+001	1.07867764e+000	
2.02236150e+001	1.07968674e+000	
2.02870119e+001	1.08088025e+000	
2.03504089e+001	1.08182439e+000	
2.04138058e+001	1.08236259e+000	
2.04772027e+001	1.08304078e+000	
2.05405996e+001	1.08404775e+000	
2.06039965e+001	1.08517933e+000	
2.06673934e+001	1.08618275e+000	
2.07307903e+001	1.08721428e+000	
2.07941872e+001	1.08842636e+000	
2.08575842e+001	1.08965076e+000	
2.09209811e+001	1.09109663e+000	
2.09843780e+001	1.09254251e+000	
2.10477749e+001	1.09316313e+000	
2.11111718e+001	1.09375897e+000	
2.11745687e+001	1.09407040e+000	
2.12379656e+001	1.09397778e+000	
2.13013625e+001	1.09388516e+000	
2.13647595e+001	1.09379254e+000	
2.14281564e+001	1.08938180e+000	
2.14915533e+001	1.08333328e+000	
2.15549502e+001	1.06484663e+000	
2.16183471e+001	1.03945619e+000	
2.16817440e+001	9.94736878e-001	
2.17451409e+001	9.29383881e-001	
2.18085378e+001	8.57259602e-001	
2.18719348e+001	7.77774615e-001	
2.19353317e+001	7.12891053e-001	
